x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-2.3613281E+00,-2.1741520E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3606771E+00,-2.1791771E+00,+191.1118E-03,+117.3053E-03,+226.2877E-03
-2.3600260E+00,-2.1807475E+00,+191.1118E-03,+117.3053E-03,+227.8580E-03
-2.3593750E+00,-2.1857726E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3587240E+00,-2.1876570E+00,+192.6822E-03,+120.7600E-03,+229.4284E-03
-2.3580729E+00,-2.1926821E+00,+191.1118E-03,+120.7600E-03,+229.4284E-03
-2.3574219E+00,-2.1958228E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3567708E+00,-2.1977073E+00,+192.6822E-03,+120.7600E-03,+231.3128E-03
-2.3561198E+00,-2.2027324E+00,+192.6822E-03,+120.7600E-03,+229.4284E-03
-2.3554688E+00,-2.2077575E+00,+194.2525E-03,+123.9008E-03,+229.4284E-03
-2.3548177E+00,-2.2077575E+00,+192.6822E-03,+120.7600E-03,+229.4284E-03
-2.3541667E+00,-2.2127826E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3535156E+00,-2.2159233E+00,+194.2525E-03,+120.7600E-03,+227.8580E-03
-2.3528646E+00,-2.2193781E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3522135E+00,-2.2228329E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3515625E+00,-2.2278580E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3509115E+00,-2.2309987E+00,+194.2525E-03,+120.7600E-03,+226.2877E-03
-2.3502604E+00,-2.2328831E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3496094E+00,-2.2379083E+00,+189.2274E-03,+117.3053E-03,+226.2877E-03
-2.3489583E+00,-2.2410490E+00,+189.2274E-03,+117.3053E-03,+226.2877E-03
-2.3483073E+00,-2.2445037E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3476563E+00,-2.2495289E+00,+189.2274E-03,+117.3053E-03,+226.2877E-03
-2.3470052E+00,-2.2510992E+00,+189.2274E-03,+117.3053E-03,+222.8329E-03
-2.3463542E+00,-2.2561243E+00,+187.6570E-03,+115.7349E-03,+224.4033E-03
-2.3457031E+00,-2.2580088E+00,+187.6570E-03,+113.8505E-03,+224.4033E-03
-2.3450521E+00,-2.2611495E+00,+187.6570E-03,+113.8505E-03,+222.8329E-03
-2.3444010E+00,-2.2646042E+00,+189.2274E-03,+113.8505E-03,+222.8329E-03
