x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-2.763437E-03,+1.766617384E+00,+153.187839E-03,+103.244332E-03,+98.954223E-03
-2.760833E-03,+1.766824668E+00,+153.187839E-03,+102.019435E-03,+99.368791E-03
-2.758229E-03,+1.768300811E+00,+154.243125E-03,+101.347333E-03,+98.231843E-03
-2.755625E-03,+1.769104822E+00,+154.444121E-03,+102.459157E-03,+98.137634E-03
-2.753021E-03,+1.770260606E+00,+153.388835E-03,+102.157634E-03,+98.162759E-03
-2.750417E-03,+1.770725423E+00,+154.243125E-03,+102.584779E-03,+99.218045E-03
-2.747812E-03,+1.771303315E+00,+153.916478E-03,+101.629991E-03,+99.419040E-03
-2.745208E-03,+1.771667634E+00,+154.343623E-03,+102.088549E-03,+99.419040E-03
-2.742604E-03,+1.771849794E+00,+153.388834E-03,+101.818439E-03,+99.419040E-03
-2.740000E-03,+1.772930204E+00,+153.187839E-03,+101.743066E-03,+99.419040E-03
-2.737396E-03,+1.773131200E+00,+153.187839E-03,+101.479244E-03,+99.419040E-03
-2.734792E-03,+1.774714129E+00,+153.187839E-03,+101.428995E-03,+99.419040E-03
-2.732187E-03,+1.774487978E+00,+153.187839E-03,+101.428995E-03,+99.419040E-03
-2.729583E-03,+1.775047035E+00,+154.243126E-03,+101.692817E-03,+99.287129E-03
-2.726979E-03,+1.776227943E+00,+153.916477E-03,+101.743066E-03,+99.921559E-03
-2.724375E-03,+1.776692760E+00,+153.947891E-03,+101.347333E-03,+99.387627E-03
-2.721771E-03,+1.778062117E+00,+153.313461E-03,+102.195336E-03,+99.393916E-03
-2.719167E-03,+1.778709093E+00,+154.243126E-03,+101.975474E-03,+99.419040E-03
-2.716562E-03,+1.779048288E+00,+153.125012E-03,+101.900101E-03,+98.363753E-03
-2.713958E-03,+1.778834715E+00,+153.665234E-03,+101.504368E-03,+99.349956E-03
-2.711354E-03,+1.779312109E+00,+153.815980E-03,+101.428995E-03,+99.576075E-03
-2.708750E-03,+1.780599804E+00,+154.475534E-03,+101.692817E-03,+98.916521E-03
-2.706146E-03,+1.782276943E+00,+154.996888E-03,+101.743066E-03,+99.186632E-03
-2.703542E-03,+1.782553310E+00,+153.489331E-03,+101.874977E-03,+100.449203E-03
-2.700937E-03,+1.782289488E+00,+154.638859E-03,+101.768190E-03,+99.620034E-03
-2.698333E-03,+1.783558348E+00,+154.519493E-03,+101.215422E-03,+99.419040E-03
-2.695729E-03,+1.783809591E+00,+154.180299E-03,+101.378747E-03,+99.155218E-03
-2.693125E-03,+1.784469146E+00,+154.393872E-03,+100.901352E-03,+98.577326E-03
-2.690521E-03,+1.785913876E+00,+154.971764E-03,+101.460409E-03,+99.268294E-03
-2.687917E-03,+1.786297030E+00,+154.676529E-03,+101.717941E-03,+99.419040E-03
-2.685312E-03,+1.786322154E+00,+154.996888E-03,+101.479244E-03,+100.474327E-03
-2.682708E-03,+1.787641263E+00,+154.544618E-03,+101.428995E-03,+99.092390E-03
-2.680104E-03,+1.788024417E+00,+154.048388E-03,+100.901352E-03,+99.318543E-03
-2.677500E-03,+1.790028205E+00,+154.500659E-03,+101.460409E-03,+100.606238E-03
-2.674896E-03,+1.789745514E+00,+153.282046E-03,+100.530743E-03,+100.700446E-03
-2.672292E-03,+1.790939002E+00,+154.086092E-03,+101.648858E-03,+99.356212E-03
-2.669687E-03,+1.791058334E+00,+154.023264E-03,+100.712902E-03,+99.368792E-03
-2.667083E-03,+1.791297031E+00,+153.313460E-03,+101.542072E-03,+99.419040E-03
-2.664479E-03,+1.792930211E+00,+153.715483E-03,+100.292045E-03,+98.891396E-03
-2.661875E-03,+1.791780681E+00,+153.815980E-03,+101.466699E-03,+98.790899E-03
-2.659271E-03,+1.793482980E+00,+154.211713E-03,+101.743066E-03,+98.658988E-03
-2.656667E-03,+1.794387486E+00,+154.418996E-03,+101.611155E-03,+98.897686E-03
-2.654062E-03,+1.795939004E+00,+153.388833E-03,+101.454119E-03,+98.552202E-03
-2.651458E-03,+1.796215370E+00,+153.187839E-03,+101.824728E-03,+99.268295E-03
