x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-16.990000E-03,+3.275751790E+00,+4.926475470E+00,+4.892938995E+00,+4.885535822E+00
-16.983490E-03,+3.276849779E+00,+4.925385028E+00,+4.892357330E+00,+4.885381302E+00
-16.976979E-03,+3.278426419E+00,+4.926062159E+00,+4.891107337E+00,+4.885746879E+00
-16.970469E-03,+3.280775658E+00,+4.926327239E+00,+4.891315879E+00,+4.885851150E+00
-16.963958E-03,+3.281824656E+00,+4.926793313E+00,+4.891315879E+00,+4.885851150E+00
-16.957448E-03,+3.283342243E+00,+4.926535780E+00,+4.891210350E+00,+4.885851150E+00
-16.950937E-03,+3.284966617E+00,+4.927109899E+00,+4.891001808E+00,+4.885851150E+00
-16.944427E-03,+3.286480431E+00,+4.926580998E+00,+4.891107337E+00,+4.885851150E+00
-16.937917E-03,+3.287584708E+00,+4.925804627E+00,+4.891315879E+00,+4.885851150E+00
-16.931406E-03,+3.289887472E+00,+4.926901357E+00,+4.891368643E+00,+4.885851150E+00
-16.924896E-03,+3.291505557E+00,+4.926422705E+00,+4.891261857E+00,+4.885851150E+00
-16.918385E-03,+3.292662598E+00,+4.924858642E+00,+4.890897537E+00,+4.885640092E+00
-16.911875E-03,+3.295122397E+00,+4.925280757E+00,+4.891423923E+00,+4.884800894E+00
-16.905365E-03,+3.297055810E+00,+4.925903866E+00,+4.891888739E+00,+4.884388842E+00
-16.898854E-03,+3.298313349E+00,+4.925750605E+00,+4.891053315E+00,+4.885434066E+00
-16.892344E-03,+3.299830937E+00,+4.925902609E+00,+4.890950302E+00,+4.885640092E+00
-16.885833E-03,+3.301297017E+00,+4.925594827E+00,+4.891106079E+00,+4.884800894E+00
-16.879323E-03,+3.303447777E+00,+4.926692816E+00,+4.891001808E+00,+4.883966727E+00
-16.872812E-03,+3.306059579E+00,+4.927055877E+00,+4.891423923E+00,+4.883966727E+00
-16.866302E-03,+3.306999275E+00,+4.926215421E+00,+4.891835975E+00,+4.883966727E+00
-16.859792E-03,+3.307946517E+00,+4.925383770E+00,+4.891001808E+00,+4.883966727E+00
-16.853281E-03,+3.309511837E+00,+4.925695325E+00,+4.890949044E+00,+4.883966727E+00
-16.846771E-03,+3.310617373E+00,+4.925486783E+00,+4.891425181E+00,+4.884177785E+00
-16.840260E-03,+3.313075914E+00,+4.925486783E+00,+4.892677689E+00,+4.884331046E+00
-16.833750E-03,+3.314853549E+00,+4.925908898E+00,+4.892780702E+00,+4.883809692E+00
-16.827240E-03,+3.316373652E+00,+4.926743064E+00,+4.892783217E+00,+4.883809692E+00
-16.820729E-03,+3.318309581E+00,+4.926848593E+00,+4.893094772E+00,+4.883809692E+00
-16.814219E-03,+3.319773146E+00,+4.926635020E+00,+4.892991759E+00,+4.884073514E+00
-16.807708E-03,+3.321137472E+00,+4.925695325E+00,+4.892619893E+00,+4.884753161E+00
-16.801198E-03,+3.323230436E+00,+4.925275726E+00,+4.891420149E+00,+4.884643859E+00
-16.794687E-03,+3.325220387E+00,+4.925280757E+00,+4.891421407E+00,+4.883967985E+00
-16.788177E-03,+3.326996764E+00,+4.926325981E+00,+4.891418892E+00,+4.884386327E+00
-16.781667E-03,+3.328466619E+00,+4.926320950E+00,+4.891634981E+00,+4.884278282E+00
